Doi,Author,Title,PubDate,Journal,Country,ISO_3,YCoordinate,XCoordinate,SamplingStartYear,SamplingEndYear,Species,Pathogen,Species,Strain,ControlStrain,SampleType,Sal_Prevalence,No_sample,No_Isolate,Antimicrobial,AntimicrobialCompound,AntibioticClass,Percent_resistant,Percent_intermediate,Percent_susceptible,Perc_res_inc_intermediate,Perc_res_excl_intermediate,ASTMethod,No_isolates_resistant,No_isolates_intermediate,No_isolates_susceptible,MDR_percentage,Laboratory_guidelines,Conc.ofAMusedforsusceptibilitytest(µg/ µg/ml),SusceptibleBreakpoint,Notes
10.1371/journal.pone.0281329,Igbinosa et al.2023,"Identification and characterization of MDR virulent Salmonella spp isolated from smallholder poultry production environment in Edo and Delta States, Nigeria.",2023,PloS one,Nigeria,NGA,5.795029,6.031171,2020,2020,Chicken,Salmonella,,Salmonella Typhimirium,,Feacal,30.2,,13,Meropenem,MEM,Carbapenem,,,,,,,0,0,13,23.08,CLSI 2018,,,
10.1371/journal.pone.0281329,Igbinosa et al.2023,"Identification and characterization of MDR virulent Salmonella spp isolated from smallholder poultry production environment in Edo and Delta States, Nigeria.",2023,PloS one,Nigeria,NGA,5.795029,6.031171,2020,2020,Chicken,Salmonella,,Salmonella Typhimirium,,Feacal,30.2,,13,Cefotaxime,CTX,3rd generation Cephalosporin,,,,,,,13,0,0,23.08,CLSI 2018,,,
10.1371/journal.pone.0281329,Igbinosa et al.2023,"Identification and characterization of MDR virulent Salmonella spp isolated from smallholder poultry production environment in Edo and Delta States, Nigeria.",2023,PloS one,Nigeria,NGA,5.795029,6.031171,2020,2020,Chicken,Salmonella,,Salmonella Typhimirium,,Feacal,30.2,,13,Sulfamethoxazole,SMX,Sulfonamides,,,,,,,2,0,11,23.08,CLSI 2018,,,
10.1371/journal.pone.0281329,Igbinosa et al.2023,"Identification and characterization of MDR virulent Salmonella spp isolated from smallholder poultry production environment in Edo and Delta States, Nigeria.",2023,PloS one,Nigeria,NGA,5.795029,6.031171,2020,2020,Chicken,Salmonella,,Salmonella Typhimirium,,Feacal,30.2,,13,Azithromycin,AZI,Macrolides,,,,,,,9,0,4,23.08,CLSI 2018,,,
10.1371/journal.pone.0281329,Igbinosa et al.2023,"Identification and characterization of MDR virulent Salmonella spp isolated from smallholder poultry production environment in Edo and Delta States, Nigeria.",2023,PloS one,Nigeria,NGA,5.795029,6.031171,2020,2020,Chicken,Salmonella,,Salmonella Typhimirium,,Feacal,30.2,,13,Chloromphenicols,CHL,Amphenicols,,,,,,,1,3,9,23.08,CLSI 2018,,,
10.1371/journal.pone.0281329,Igbinosa et al.2023,"Identification and characterization of MDR virulent Salmonella spp isolated from smallholder poultry production environment in Edo and Delta States, Nigeria.",2023,PloS one,Nigeria,NGA,5.795029,6.031171,2020,2020,Chicken,Salmonella,,Salmonella Typhimirium,,Feacal,30.2,,13,Ciproflaxin,CIP,Fluoroquinolones,,,,,,,11,2,0,23.08,CLSI 2018,,,
10.1371/journal.pone.0281329,Igbinosa et al.2023,"Identification and characterization of MDR virulent Salmonella spp isolated from smallholder poultry production environment in Edo and Delta States, Nigeria.",2023,PloS one,Nigeria,NGA,5.795029,6.031171,2020,2020,Chicken,Salmonella,,Salmonella Typhimirium,,Feacal,30.2,,13,Tetracycline,TET,Tetracycline,,,,,,,3,2,8,23.08,CLSI 2018,,,
10.1371/journal.pone.0281329,Igbinosa et al.2023,"Identification and characterization of MDR virulent Salmonella spp isolated from smallholder poultry production environment in Edo and Delta States, Nigeria.",2023,PloS one,Nigeria,NGA,5.795029,6.031171,2020,2020,Chicken,Salmonella,,,,Feacal,30.2,,13,Piperacillin,PIP,Penicillin ,,,,,,,12,1,0,23.08,CLSI 2018,,,
10.1371/journal.pone.0281329,Igbinosa et al.2023,"Identification and characterization of MDR virulent Salmonella spp isolated from smallholder poultry production environment in Edo and Delta States, Nigeria.",2023,PloS one,Nigeria,NGA,5.795029,6.031171,2020,2020,Chicken,Salmonella,,,,Feacal,30.2,,13,Ampicillin,AMP,Penicillin ,,,,,,,13,0,0,23.08,CLSI 2018,,,
10.1371/journal.pone.0281329,Igbinosa et al.2023,"Identification and characterization of MDR virulent Salmonella spp isolated from smallholder poultry production environment in Edo and Delta States, Nigeria.",2023,PloS one,Nigeria,NGA,5.795029,6.031171,2020,2020,Chicken,Salmonella,,,,Feacal,30.2,,13,Gentamycin,GEN,Aminoglycosides,,,,,,,1,1,11,23.08,CLSI 2018,,,
10.1371/journal.pone.0281329,Igbinosa et al.2023,"Identification and characterization of MDR virulent Salmonella spp isolated from smallholder poultry production environment in Edo and Delta States, Nigeria.",2023,PloS one,Nigeria,NGA,5.795029,6.031171,2020,2020,Chicken,Salmonella,,,,Feacal,30.2,,13,Amoxycillin-cluvanic acid,AMC,Penicillin ,,,,,,,8,2,3,23.08,CLSI 2018,,,
10.1371/journal.pone.0281329,Igbinosa et al.2023,"Identification and characterization of MDR virulent Salmonella spp isolated from smallholder poultry production environment in Edo and Delta States, Nigeria.",2023,PloS one,Nigeria,NGA,5.795029,6.031171,2020,2020,Chicken,Salmonella,,,,Feacal,30.2,,13,Imipenem,IMP,Carbapenem,,,,,,,0,0,13,23.08,CLSI 2018,,,
10.1371/journal.pone.0281329,Igbinosa et al.2023,"Identification and characterization of MDR virulent Salmonella spp isolated from smallholder poultry production environment in Edo and Delta States, Nigeria.",2023,PloS one,Nigeria,NGA,5.795029,6.031171,2020,2020,Chicken,Salmonella,,,,Feacal,30.2,,13,Meropenem,MEM,Carbapenem,,,,,,,0,0,13,23.08,CLSI 2018,,,
10.1371/journal.pone.0281329,Igbinosa et al.2023,"Identification and characterization of MDR virulent Salmonella spp isolated from smallholder poultry production environment in Edo and Delta States, Nigeria.",2023,PloS one,Nigeria,NGA,5.795029,6.031171,2020,2020,Chicken,Salmonella,,,,Feacal,30.2,,13,Cefotaxime,CTX,3rd generation Cephalosporin,,,,,,,13,0,0,23.08,CLSI 2018,,,
10.1371/journal.pone.0281329,Igbinosa et al.2023,"Identification and characterization of MDR virulent Salmonella spp isolated from smallholder poultry production environment in Edo and Delta States, Nigeria.",2023,PloS one,Nigeria,NGA,5.795029,6.031171,2020,2020,Chicken,Salmonella,,,,Feacal,30.2,,13,Sulfamethoxazole,SMX,Sulfonamides,,,,,,,1,4,8,23.08,CLSI 2018,,,
10.1371/journal.pone.0281329,Igbinosa et al.2023,"Identification and characterization of MDR virulent Salmonella spp isolated from smallholder poultry production environment in Edo and Delta States, Nigeria.",2023,PloS one,Nigeria,NGA,5.795029,6.031171,2020,2020,Chicken,Salmonella,,,,Feacal,30.2,,13,Azithromycin,AZI,Macrolides,,,,,,,8,0,5,23.08,CLSI 2018,,,
10.1371/journal.pone.0281329,Igbinosa et al.2023,"Identification and characterization of MDR virulent Salmonella spp isolated from smallholder poultry production environment in Edo and Delta States, Nigeria.",2023,PloS one,Nigeria,NGA,5.795029,6.031171,2020,2020,Chicken,Salmonella,,,,Feacal,30.2,,13,Chloromphenicols,CHL,Amphenicols,,,,,,,2,3,8,23.08,CLSI 2018,,,
10.1371/journal.pone.0281329,Igbinosa et al.2023,"Identification and characterization of MDR virulent Salmonella spp isolated from smallholder poultry production environment in Edo and Delta States, Nigeria.",2023,PloS one,Nigeria,NGA,5.795029,6.031171,2020,2020,Chicken,Salmonella,,,,Feacal,30.2,,13,Ciproflaxin,CIP,Fluoroquinolones,,,,,,,12,1,0,23.08,CLSI 2018,,,
10.1371/journal.pone.0281329,Igbinosa et al.2023,"Identification and characterization of MDR virulent Salmonella spp isolated from smallholder poultry production environment in Edo and Delta States, Nigeria.",2023,PloS one,Nigeria,NGA,5.795029,6.031171,2020,2020,Chicken,Salmonella,,,,Feacal,30.2,,13,Tetracycline,TET,Tetracycline,,,,,,,2,4,7,23.08,CLSI 2018,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Penicillin-G,PEN-G,Penicillin ,,,,,,,14,1,0,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Ampicillin,AMP,Penicillin ,,,,,,,15,0,0,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Amoxicillin,AMX,Penicillin ,,,,,,,13,2,0,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Ampicillin-sulbactam,SAM,Penicillin ,,,,,,,10,2,3,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Amoxycillin-cluvanic acid,AMC,Penicillin ,,,,,,,11,3,1,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Gentamycin,GEN,Aminoglycosides,,,,,,,1,0,14,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Kanamycin,KAN,Aminoglycosides,,,,,,,0,2,13,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Streptomycin,STR,Aminoglycosides,,,,,,,0,2,13,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Tobramycin,TOB,Aminoglycosides,,,,,,,3,2,10,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Doxycycline,DOX,Tetracycline,,,,,,,4,3,8,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Tetracycline,TET,Tetracycline,,,,,,,15,0,0,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Oxytetracycline,OXT,Tetracycline,,,,,,,11,1,3,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Imipenem,IMP,Carbapenem,,,,,,,11,1,3,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Meropenem,MEM,Carbapenem,,,,,,,0,0,15,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Cefalothin,CFL,1st generation Cephalosporin,,,,,,,5,0,10,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Cefotaxime,CTX,3rd generation Cephalosporin,,,,,,,11,2,2,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Erythromycin,ERY,Macrolides,,,,,,,15,0,0,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Cotrimoxazole,COT,Sulfonamides,,,,,,,10,2,3,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,PolymyxinB,PMB,Polymyxins,,,,,,,12,3,0,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Colistin,CST,Polymyxin,,,,,,,3,1,11,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Chloromphenicols,CHL,Amphenicols,,,,,,,14,0,1,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Ofloxacin,OFX,Fluoroquinolones,,,,,,,1,0,14,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Enteriditis,,Feacal,39.5,81,15,Ciproflaxin,CIP,Fluoroquinolones,,,,,,,2,13,0,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Typhimirium,,Feacal,30.2,81,11,Penicillin-G,PEN-G,Penicillin ,,,,,,,10,1,0,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Typhimirium,,Feacal,30.2,81,11,Ampicillin,AMP,Penicillin ,,,,,,,11,0,0,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Typhimirium,,Feacal,30.2,81,11,Amoxicillin,AMX,Penicillin ,,,,,,,9,2,0,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Typhimirium,,Feacal,30.2,81,11,Ampicillin-sulbactam,SAM,Penicillin ,,,,,,,4,0,7,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Typhimirium,,Feacal,30.2,81,11,Amoxycillin-cluvanic acid,AMC,Penicillin ,,,,,,,9,2,0,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Typhimirium,,Feacal,30.2,81,11,Gentamycin,GEN,Aminoglycosides,,,,,,,0,0,11,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Typhimirium,,Feacal,30.2,81,11,Kanamycin,KAN,Aminoglycosides,,,,,,,0,2,9,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Typhimirium,,Feacal,30.2,81,11,Streptomycin,STR,Aminoglycosides,,,,,,,1,0,10,23.08,CLSI,,,
10.1089/mdr.2019.0357,Igbinosa et al.2021,"Identification and Characterization of Salmonella Serovars Isolated from Pig Farms in Benin City, Edo State, Nigeria: One Health Perspective.",2021,"Microbial drug resistance (Larchmont, N.Y.)",Nigeria,NGA,6.317973,5.585904,2007,2007,Pigs,Salmonella,,Salmonella Typhimirium,,Feacal,30.2,81,11,Tobramycin,TOB,Aminoglycosides,,,,,,,2,3,6,23.08,CLSI,,,
